"","from","to"
"2635","R Kurvers","T Pleskac"
"2636","Y Tanida","S Taniguchi"
"2637","M Okamoto","S Taniguchi"
"2638","M Okamoto","Y Tanida"
"2640","P Sidney","J Opfer"
"2641","P Sidney","D Kim"
"2642","C Fitzsimmons","J Opfer"
"2643","C Fitzsimmons","D Kim"
"2644","C Fitzsimmons","P Sidney"
"2645","C Thompson","J Opfer"
"2646","C Thompson","D Kim"
"2647","C Thompson","P Sidney"
"2648","C Thompson","C Fitzsimmons"
"2649","M Hattori","R Orita"
"2650","M Ellefson","T Paes"
"2651","K Varma","J Park"
"2652","S Varma","J Park"
"2653","S Varma","K Varma"
"2654","E Schulz","P Parpart"
"2655","A Kuo","P Patel"
"2656","K Wenzel","P Patel"
"2657","K Wenzel","A Kuo"
"2658","L Brown","A Paxton"
"2659","B Winter","A Paxton"
"2660","B Winter","L Brown"
"2661","N Goodman","B Peloquin"
"2662","M Frank","B Peloquin"
"2663","M Frank","N Goodman"
"2664","R Waring","M Penner-Wilger"
"2665","N Collins","M Penner-Wilger"
"2666","N Collins","R Waring"
"2667","P Perniss","M Murgiano"
"2668","Y Motamedi","M Murgiano"
"2669","Y Motamedi","P Perniss"
"2670","G Vigliocco","M Murgiano"
"2671","G Vigliocco","P Perniss"
"2672","G Vigliocco","Y Motamedi"
"2673","A Wood","R Plate"
"2674","S Pollak","R Plate"
"2675","S Pollak","A Wood"
"2676","F Poletiek","F Poletiek"
"2677","D Plaut","R Powers"
"2678","C Sandhofer","G Price"
"2679","S Ohlsson","J Ramsburg"
"2680","Z Horne","M Reinecke"
"2681","S Revithis","S Revithis"
"2684","E Sagi","E Sagi"
"2685","A Samsonovich","A Samsonovich"
"2686","A Sanders","A Sanders"
"2687","E Kapnoula","M Sarrett"
"2688","B McMurray","M Sarrett"
"2689","B McMurray","E Kapnoula"
"2690","M Saylor","N Tippenhauer"
"2691","S Jimenez","Y Sun"
"2692","N Tippenhauer","Y Sun"
"2693","N Tippenhauer","S Jimenez"
"2694","M Saylor","Y Sun"
"2695","M Saylor","S Jimenez"
"2697","M Anderson","J Scheuerman"
"2698","K Venable","J Scheuerman"
"2699","K Venable","M Anderson"
"2700","E Golob","J Scheuerman"
"2701","E Golob","M Anderson"
"2702","E Golob","K Venable"
"2703","C Sandhofer","C Schonberg"
"2704","S Johnson","C Schonberg"
"2705","S Johnson","C Sandhofer"
"2706","S Goldin-Meadow","M Schouwstra"
"2707","M Flaherty","M Schouwstra"
"2708","M Flaherty","S Goldin-Meadow"
"2709","M MacDonald","S Schwering"
"2710","T Wasow","S Schwering"
"2711","T Wasow","M MacDonald"
"2712","T Ito","K Sekine"
"2713","D Gentner","R Shao"
"2714","T Wang","A Shoaib"
"2715","J Lany","A Shoaib"
"2716","J Lany","T Wang"
"2717","L Ou","M Arieli-Attali"
"2718","V Simmering","M Arieli-Attali"
"2721","Q Wang","D Casasanto"
"2722","Q Wang","A Singh"
"2723","B McMurray","F Smith"
"2725","T Ullman","F Sosa"
"2726","S Gershman","F Sosa"
"2727","S Gershman","T Ullman"
"2728","J Tenenbaum","F Sosa"
"2729","J Tenenbaum","T Ullman"
"2731","T Gerstenberg","F Sosa"
"2732","T Gerstenberg","T Ullman"
"2733","T Gerstenberg","S Gershman"
"2735","S Ohlsson","E Winter"
"2736","M Spivey","S Spevack"
"2737","S Spevack","C Spivey"
"2738","G Wattonville","C Spivey"
"2739","G Wattonville","S Spevack"
"2740","F Xu","R Foushee"
"2742","M Srinivasan","F Xu"
"2743","S Chandra","P Srivastava"
"2744","J Alba","E Stein"
"2745","A Markman","E Stein"
"2746","A Markman","J Alba"
"2747","S Verran","C Sumner"
"2748","S Mueller","C Sumner"
"2749","S Mueller","S Verran"
"2750","L Swanson","L Swanson"
"2751","K Miwa","H Terai"
"2752","M Nakamura","H Terai"
"2753","M Nakamura","K Miwa"
"2754","R Reeve","K Trezise"
"2755","J Philipsen","K Tylen"
"2756","S Ostergaard","K Tylen"
"2757","S Ostergaard","J Philipsen"
"2758","J Raczaszek-Leonardi","K Tylen"
"2759","J Raczaszek-Leonardi","J Philipsen"
"2760","J Raczaszek-Leonardi","S Ostergaard"
"2761","F Stjernfelt","K Tylen"
"2762","F Stjernfelt","J Philipsen"
"2763","F Stjernfelt","S Ostergaard"
"2764","F Stjernfelt","J Raczaszek-Leonardi"
"2766","R Fusaroli","J Philipsen"
"2767","R Fusaroli","S Ostergaard"
"2768","R Fusaroli","J Raczaszek-Leonardi"
"2769","R Fusaroli","F Stjernfelt"
"2772","J Valle-Lisboa","J Valle-Lisboa"
"2773","K VanLehn","K VanLehn"
"2774","C Holmes","M Velazquez"
"2775","N Newcombe","M Velazquez"
"2776","N Newcombe","C Holmes"
"2777","F Wang","R Budnick"
"2778","M Borkenhagen","T Wang"
"2779","M Seidenberg","T Wang"
"2781","K Tona","C Warren"
"2782","L Ouwerkerk","C Warren"
"2783","L Ouwerkerk","K Tona"
"2784","J Bosch","C Warren"
"2785","J Bosch","K Tona"
"2786","J Bosch","L Ouwerkerk"
"2787","S Nieuwenhuis","C Warren"
"2788","S Nieuwenhuis","K Tona"
"2789","S Nieuwenhuis","L Ouwerkerk"
"2790","S Nieuwenhuis","J Bosch"
"2791","K Kurtz","M Wetzel"
"2799","J Nelson","C Wu"
"2800","J Nelson","B Meder"
"2802","R Liu","Y Wu"
"2803","R Liu","L Holt"
"2804","S Lim","Y Wu"
"2805","S Lim","L Holt"
"2806","S Lim","R Liu"
"2807","A Xia","A Xia"
"2809","A Leontyev","T Yamauchi"
"2811","J Opfer","S Yu"
"2812","M Yuasa","M Yuasa"
"2813","B Velichkovsky","V Zabotkina"
"2814","E POZDNYAKOVA","V Zabotkina"
"2815","E POZDNYAKOVA","B Velichkovsky"
"2816","D Orlov","V Zabotkina"
"2817","D Orlov","B Velichkovsky"
"2818","D Orlov","E POZDNYAKOVA"
"2819","A Kotov","V Zabotkina"
"2820","A Kotov","B Velichkovsky"
"2821","A Kotov","E POZDNYAKOVA"
"2822","A Kotov","D Orlov"
"2823","C Yu","Y Zhang"
