"","from","to"
"2572","M DeYoung","M Steyvers"
"2573","B Miller","M Lee"
"2575","B Miller","M DeYoung"
"2576","C Kello","J Szary"
"2577","N Taatgen","E Nyamsuren"
"2579","K Ratliff","R Ping"
"2580","E Hickey","R Ping"
"2581","E Hickey","K Ratliff"
"2584","S Levine","E Hickey"
"2585","C Herdman","K Benthem"
"2586","J LeFevre","K Benthem"
"2587","J LeFevre","C Herdman"
"2588","T Au","R Tso"
"2589","J Hsiao","R Tso"
"2590","J Hsiao","T Au"
"2591","K Bielczyz","M Kapur"
"2592","P Bouquet","B Bazzanella"
"2593","D Montello","M Keehner"
"2594","S Fabrikant","M Keehner"
"2595","S Fabrikant","D Montello"
"2596","E Riggs","M Keehner"
"2597","E Riggs","D Montello"
"2598","E Riggs","S Fabrikant"
"2599","R Dalton","M Keehner"
"2600","R Dalton","D Montello"
"2601","R Dalton","S Fabrikant"
"2602","R Dalton","E Riggs"
"2603","P Schrater","N Srivastava"
"2604","M Lapata","T Fountain"
"2606","R Shiffrin","E Pothos"
"2608","J Trueblood","E Pothos"
"2610","J Trueblood","R Shiffrin"
"2611","Z Wang","E Pothos"
"2612","Z Wang","J Busemeyer"
"2613","Z Wang","R Shiffrin"
"2614","Z Wang","J Trueblood"
"2615","R Blutner","E Pothos"
"2616","R Blutner","J Busemeyer"
"2617","R Blutner","R Shiffrin"
"2618","R Blutner","J Trueblood"
"2619","R Blutner","Z Wang"
"2620","H Atmanspacher","E Pothos"
"2621","H Atmanspacher","J Busemeyer"
"2622","H Atmanspacher","R Shiffrin"
"2623","H Atmanspacher","J Trueblood"
"2624","H Atmanspacher","Z Wang"
"2625","H Atmanspacher","R Blutner"
"2626","P Shafto","N Smith"
"2627","V Olguin","M Trench"
"2629","R Minervino","V Olguin"
"2630","M Steyvers","S Tauber"
"2631","T Hills","W Fu"
"2632","K Maull","C Walkington"
"2633","P Cheng","C Carroll"
"2634","H Lu","C Carroll"
"2635","H Lu","P Cheng"
"2637","J Thacker","S Sinnett"
"2638","J Thacker","A Lim"
"2639","G Dell","A Kittredge"
"2640","W Neys","M Osman"
"2641","P Monaghan","P Monaghan"
"2642","I Zwitserlood","P Perniss"
"2643","A Ozyurek","P Perniss"
"2644","A Ozyurek","I Zwitserlood"
"2645","D Navarro","R Montague"
"2646","A Prefors","R Montague"
"2648","R Warner","R Montague"
"2649","R Warner","D Navarro"
"2650","R Warner","A Prefors"
"2651","P Shafto","R Montague"
"2652","P Shafto","D Navarro"
"2653","P Shafto","A Prefors"
"2655","C Walshe","M Blair"
"2656","J Barnes","M Blair"
"2657","J Barnes","C Walshe"
"2658","L Chen","M Blair"
"2659","L Chen","C Walshe"
"2660","L Chen","J Barnes"
"2661","T O'Donnell","M Troyer"
"2662","E Fedorenko","M Troyer"
"2663","E Fedorenko","T O'Donnell"
"2664","E Gibson","M Troyer"
"2665","E Gibson","T O'Donnell"
"2666","E Gibson","E Fedorenko"
"2667","D Rapp","S Hinze"
"2668","V Williamson","S Hinze"
"2669","V Williamson","D Rapp"
"2670","M Shultz","S Hinze"
"2671","M Shultz","D Rapp"
"2672","M Shultz","V Williamson"
"2673","K Williamson","S Hinze"
"2674","K Williamson","D Rapp"
"2675","K Williamson","V Williamson"
"2676","K Williamson","M Shultz"
"2677","G Deslongchamps","S Hinze"
"2678","G Deslongchamps","D Rapp"
"2679","G Deslongchamps","V Williamson"
"2680","G Deslongchamps","M Shultz"
"2681","G Deslongchamps","K Williamson"
"2682","P Healey","M Colman"
"2683","B Ross","E Higgins"
"2684","P Simen","M Vugt"
"2685","J Cohen","M Vugt"
"2686","J Cohen","P Simen"
"2687","P Knoeferle","H Kreysa"
"2688","E Krahmer","C Kaland"
"2689","M Swerts","C Kaland"
"2691","M Alibali","S Hattikudur"
"2693","T Gong","M Tamariz"
"2694","G Jaeger","M Tamariz"
"2695","G Jaeger","T Gong"
"2696","J Snedeker","M Kline"
"2697","L Schulz","M Kline"
"2698","L Schulz","J Snedeker"
"2699","M Goudbeek","A Gatt"
"2700","E Krahmer","A Gatt"
"2702","W Voorspoels","S Deyne"
"2703","S Verheyen","S Deyne"
"2704","S Verheyen","W Voorspoels"
"2705","D Navarro","S Deyne"
"2706","D Navarro","W Voorspoels"
"2707","D Navarro","S Verheyen"
"2708","G Storms","S Deyne"
"2711","G Storms","D Navarro"
"2712","L Pessoa","M Anderson"
"2713","J Minda","S Miles"
"2714","T Nguyen","N Kim"
"2715","D Paulus","N Kim"
"2716","D Paulus","T Nguyen"
"2717","A Knott","A Knott"
"2718","C Hamilton","K Coventry"
"2719","D Griffiths","K Coventry"
"2720","D Griffiths","C Hamilton"
"2721","P Hagoort","V Lai"
"2722","D Casasanto","V Lai"
"2723","D Casasanto","P Hagoort"
"2724","C Luhmann","P Liu"
"2725","S Yuan","Z Sim"
"2726","F Xu","Z Sim"
"2728","S Edelmann","L Onnis"
"2729","H Waterfall","L Onnis"
"2730","H Waterfall","S Edelmann"
"2734","G Storms","L Stukken"
"2735","W Vanpaemel","L Stukken"
"2743","H Saalbach","L Schalk"
"2744","E Stern","L Schalk"
"2745","E Stern","H Saalbach"
"2746","M Blair","K Meier"
"2747","I Sindone","M Rodgers"
"2748","M A.","M Rodgers"
"2749","M A.","I Sindone"
"2750","R D.","M Rodgers"
"2751","R D.","I Sindone"
"2752","R D.","M A."
"2753","M Lee","J Pooley"
"2754","W Shankle","J Pooley"
"2755","W Shankle","M Lee"
"2756","E Manalo","Y Uesaka"
"2757","M Christiansen","S McCauley"
"2758","N Taatgen","L Lende"
"2759","F Marciani","C Young"
"2760","J Opfer","C Young"
"2761","J Opfer","F Marciani"
"2762","M Pomplun","H Wang"
"2766","M Lee","S Zhang"
"2767","M Yu","S Zhang"
"2768","M Yu","M Lee"
"2769","J Xin","S Zhang"
"2770","J Xin","M Lee"
"2771","J Xin","M Yu"
"2772","R Gerrig","C Canovas"
"2773","T Goldstein","C Canovas"
"2774","T Goldstein","R Gerrig"
"2775","F Steen","C Canovas"
"2776","F Steen","R Gerrig"
"2777","F Steen","T Goldstein"
"2778","V Tobin","C Canovas"
"2779","V Tobin","R Gerrig"
"2780","V Tobin","T Goldstein"
"2781","V Tobin","F Steen"
"2783","S Shayan","S Dolscgeid"
"2784","A Majid","S Dolscgeid"
"2785","A Majid","S Shayan"
"2786","D Casasanto","S Dolscgeid"
"2787","D Casasanto","S Shayan"
"2788","D Casasanto","A Majid"
"2789","S Payne","H Neth"
"2790","O Condappa","J Wiener"
"2791","C Holscher","J Wiener"
"2792","C Holscher","O Condappa"
"2793","R Hoffman","U Gasemann"
"2794","R Miikulainen","U Gasemann"
"2795","R Miikulainen","R Hoffman"
"2796","M Chi","S Vosniadou"
"2797","S Ohlsson","S Vosniadou"
"2798","S Ohlsson","M Chi"
"2799","D Cosejo","S Vosniadou"
"2800","D Cosejo","M Chi"
"2801","D Cosejo","S Ohlsson"
"2802","D Brown","S Vosniadou"
"2803","D Brown","M Chi"
"2804","D Brown","S Ohlsson"
"2805","D Brown","D Cosejo"
"2806","N Nerserssian","S Vosniadou"
"2807","N Nerserssian","M Chi"
"2808","N Nerserssian","S Ohlsson"
"2809","N Nerserssian","D Cosejo"
"2810","N Nerserssian","D Brown"
"2811","W Gegg-Harrison","K Gorman"
"2812","C Marsh","K Gorman"
"2813","C Marsh","W Gegg-Harrison"
"2814","M Tanenhaus","K Gorman"
"2815","M Tanenhaus","W Gegg-Harrison"
"2816","M Tanenhaus","C Marsh"
"2817","Z Khezri","R Behnagh"
"2818","R Azevedo","R Behnagh"
"2819","R Azevedo","Z Khezri"
"2823","S Kirby","T Verhof"
"2824","C Padden","T Verhof"
"2825","C Padden","S Kirby"
"2826","M Kaschak","J Jones"
"2827","W Boot","J Jones"
"2828","W Boot","M Kaschak"
"2830","E Bjork","J Little"
"2831","J Kruschke","J Kruschke"
"2833","M Pitt","J Myung"
"2834","J Hell","L Feldman"
"2835","J Kroll","L Feldman"
"2836","J Kroll","J Hell"
"2837","S Rajaram","L Feldman"
"2838","S Rajaram","J Hell"
"2839","S Rajaram","J Kroll"
"2840","E Andonova","H Taylor"
"2842","W Fu","Y Sakamoto"
"2843","R Dale","J Freeman"
"2844","M Spivey","J Freeman"
"2845","M Spivey","R Dale"
"2846","S Suri","W Mason"
"2847","J Sadr","J Sadr"
"2848","J Gervain","T Biro"
"2849","D Choi","P Langley"
"2850","A Geertz","R McCauley"
"2851","J Bulbulia","R McCauley"
"2852","J Bulbulia","A Geertz"
"2853","R Ross","J Hois"
"2854","J Kelleher","J Hois"
"2855","J Kelleher","R Ross"
"2856","J Bateman","J Hois"
"2857","J Bateman","R Ross"
"2858","J Bateman","J Kelleher"
"2859","A Gatt","K Deemter"
"2860","R Gompel","K Deemter"
"2861","R Gompel","A Gatt"
"2862","E Krahmer","K Deemter"
"2864","E Krahmer","R Gompel"
"2865","S Mueller","S Mueller"
"2866","B Landau","B Landau"
